Result,Group
44.10606783957452,original_results
42.28735985844873,original_results
39.0507226344064,original_results
39.94410732209823,original_results
43.06447989181062,original_results
42.9117492242435,original_results
44.94739572130633,original_results
39.780873413707354,original_results
43.025575305855895,original_results
42.60564365340959,original_results
43.30014122472019,original_results
41.94353569900552,original_results
41.98740139653135,original_results
43.86546388469902,original_results
47.361161252763445,original_results
49.22353230580106,original_results
42.368090223787554,original_results
43.66258826245317,original_results
46.46465950232939,original_results
47.113964420021844,original_results
39.07397932972733,original_results
41.25467310460504,original_results
43.10618401042745,original_results
43.34215251007105,original_results
45.438817701380906,original_results
45.668312834894024,original_results
45.843134815973116,original_results
45.96920673623154,original_results
46.71185756638565,original_results
43.138122432799705,original_results
45.271574719764516,original_results
43.60418545430283,original_results
42.80899731570413,original_results
44.441785480292204,original_results
42.29624576060837,original_results
42.68280632486514,original_results
38.34496139404206,original_results
42.72935009865333,original_results
41.38133138177037,original_results
41.6978204036094,original_results
42.204927977162484,original_results
44.017886514566456,original_results
42.3836752050006,original_results
40.9779556026955,original_results
46.86513905729945,original_results
41.24568468136953,original_results
42.034409496533534,original_results
38.14997031084516,original_results
47.405621194509365,original_results
43.122186977423766,original_results
38.72836276202061,original_results
41.12347145004483,original_results
38.71944978673271,original_results
42.46795650462462,original_results
44.575998935249835,original_results
41.819969257126246,original_results
43.48596820190106,original_results
42.52997359123163,original_results
42.42495779417876,original_results
44.70021097274885,original_results
42.987826339926826,original_results
40.04376022557302,original_results
36.028956328568356,original_results
38.71118172884973,original_results
41.77198323375885,original_results
45.09124251134051,original_results
45.90141809389931,original_results
41.997806378536474,original_results
39.372120670430164,original_results
43.37864541710155,original_results
40.31741288617934,original_results
45.86103418919597,original_results
39.73695829585584,original_results
48.351068401928096,original_results
41.92193195188819,original_results
41.29685328459648,original_results
45.073861017783784,original_results
43.41466855969359,original_results
45.553513833671396,original_results
34.205519300687975,original_results
46.0275734933386,original_results
42.21545237156249,original_results
39.602601053239425,original_results
41.62760702221752,original_results
45.34919565706165,original_results
41.81195519811783,original_results
40.659299331311885,original_results
43.75489706680896,original_results
41.49212536312088,original_results
41.22230298247154,original_results
43.42645713877225,original_results
36.120841940501194,original_results
39.90336612027259,original_results
44.02806708429013,original_results
42.879808464133326,original_results
40.38773468992998,original_results
42.648156721871445,original_results
42.69819315227074,original_results
43.1659227887246,original_results
46.167186228000695,original_results
45.274374323765855,original_results
43.868544448450976,original_results
39.620732446942,original_results
42.14615383617173,original_results
46.274610654232134,original_results
48.143139774239174,original_results
42.10850256235007,original_results
43.0037005770541,original_results
45.502652813545254,original_results
41.754645778774794,original_results
43.77675254942827,original_results
38.335817555051854,original_results
41.85014734267671,original_results
42.208408730573574,original_results
43.54558303243088,original_results
42.74798259355721,original_results
43.20885543961658,original_results
42.647333507660576,original_results
44.151624352783635,original_results
41.97305777633298,original_results
45.02000512579477,original_results
42.22084070950945,original_results
45.12166614838699,original_results
48.12119001552405,original_results
43.23349882188502,original_results
42.69379702012296,original_results
41.643609578530615,original_results
45.35929522609454,original_results
42.33010528570395,original_results
45.16640694525157,original_results
44.20036457667164,original_results
37.721547827181844,original_results
39.183015442412255,original_results
46.612038693289584,original_results
39.71156102899338,original_results
42.20279551747254,original_results
43.155822055772525,original_results
41.88123595238218,original_results
42.56587993237157,original_results
45.19824317151697,original_results
35.17087532440051,original_results
43.31059543145608,original_results
43.69248483055066,original_results
41.253952597898795,original_results
39.98777683201825,original_results
39.953832672266834,original_results
44.23512979603787,original_results
44.181720113679155,original_results
44.57010132330386,original_results
44.720739170177495,original_results
44.185021012881734,original_results
42.43093436031332,original_results
42.69395255446751,original_results
50.85575206415005,original_results
43.42803381616817,original_results
44.142125371134696,original_results
42.90750014675061,original_results
41.53071884139855,original_results
39.889497094877115,original_results
43.06752591777837,original_results
42.09660234324181,original_results
41.14937073693599,original_results
42.112684944571264,original_results
42.463800499811626,original_results
45.555089934928574,original_results
44.09325856581637,original_results
36.941989167527964,original_results
46.4772351440476,original_results
57.30743577065729,original_results
42.99492280356463,original_results
43.24739531038249,original_results
37.630579626005165,original_results
41.39777115668726,original_results
39.01599615388231,original_results
47.73859691905712,original_results
45.1899532976323,original_results
42.86657528635566,original_results
45.107068247708156,original_results
42.458959577814895,original_results
45.238564605561045,original_results
43.46518793588271,original_results
40.7293719101659,original_results
41.01534735795252,original_results
44.315605199693465,original_results
43.310114220551824,original_results
42.77712730578179,original_results
44.764578486609764,original_results
42.172969093938676,original_results
43.455614091425616,original_results
44.538567713857454,original_results
41.725047445929434,original_results
33.5807859439342,original_results
44.59097617211447,original_results
44.10638835114188,original_results
44.09721323846979,original_results
44.009232430924214,original_results
47.60967440904837,original_results
43.635503551164106,original_results
44.587271960432766,original_results
46.05179708267912,original_results
47.854288771008314,original_results
36.26708373520008,original_results
40.22532967588749,original_results
43.68070618945424,original_results
44.74346903851398,original_results
43.11106089504311,original_results
42.56916604602623,original_results
43.41655385762096,original_results
43.406115666849836,original_results
43.380997071065295,original_results
46.7880458723965,original_results
41.592319537668786,original_results
46.13818401739546,original_results
44.08758949421308,original_results
41.17019016752157,original_results
47.54345531015016,original_results
42.44231123245124,original_results
42.300515392002666,original_results
42.89510216741455,original_results
41.80355533375198,original_results
37.336104175462374,original_results
47.178114768144255,original_results
43.8026003330635,original_results
42.75243934820633,original_results
42.52321612180923,original_results
41.17387771419972,original_results
45.005788595191056,original_results
41.6965536646677,original_results
42.81322504525236,original_results
42.8528154774579,original_results
45.0274342390305,original_results
44.30651254871377,original_results
38.95212895212962,original_results
43.62468991069331,original_results
42.0296528862791,original_results
45.31445117291206,original_results
45.59642545375777,original_results
44.495757257653864,original_results
40.43363339613045,original_results
44.20300372452995,original_results
44.48298607627708,original_results
40.985335654312216,original_results
41.07670402908231,original_results
42.68689351034114,original_results
43.51313580596118,original_results
40.890663783469954,original_results
40.810617947425186,original_results
44.413441111747794,original_results
45.68490498089289,original_results
45.635534297414324,original_results
42.67110151185553,original_results
42.95861732536316,original_results
43.02384780508455,original_results
41.30124713081858,original_results
45.069533440835116,original_results
47.515691989247614,original_results
42.98181994360076,original_results
40.87858635365158,original_results
43.43104067592395,original_results
42.15528684127911,original_results
43.35543940489995,original_results
42.323985733385506,original_results
44.811880963338176,original_results
39.89582872051057,original_results
42.3520072975097,original_results
45.36826297352069,original_results
40.63496281390313,original_results
42.20119450668898,original_results
43.02387387174924,original_results
42.364981225635276,original_results
41.8880087946834,original_results
37.52638618910903,original_results
44.544402268512286,original_results
39.55627837083049,original_results
39.83505237287602,original_results
41.56176261677618,original_results
40.15839526717921,original_results
42.62424892884968,original_results
43.17373464484529,original_results
42.87806615579895,original_results
45.453161572018544,original_results
40.76690624782043,original_results
42.38633652808982,original_results
44.229721046635575,original_results
43.77877857541799,original_results
44.23635878032741,original_results
41.01598593069721,original_results
42.145987906296554,original_results
42.729901201987175,original_results
41.42134057426861,original_results
42.72087249238352,original_results
42.13403366431819,original_results
44.29094257594657,original_results
43.29565151969789,original_results
39.99240835845983,original_results
42.816925174223115,original_results
46.30098880298285,original_results
39.344144782767245,original_results
41.609667508465265,original_results
38.52435513345276,original_results
44.44929626307729,original_results
41.31104077169261,original_results
38.90217228056191,original_results
42.59781945980849,original_results
49.05682114183492,original_results
43.75914875946561,original_results
40.97972843596673,original_results
46.13362835037275,original_results
44.229911856717834,original_results
43.42453853586305,original_results
33.46082214857006,original_results
42.52635878454049,original_results
41.98070013417095,original_results
40.02315702723378,original_results
41.334145061721536,original_results
39.35871727508537,original_results
45.3587844182058,original_results
40.58923223274169,original_results
44.50818865749838,original_results
41.01086318107653,original_results
46.16870832967223,original_results
43.59040795097848,original_results
44.98041170040638,original_results
39.249887717553584,original_results
43.742804258384155,original_results
39.40734833509902,original_results
38.559600881344885,original_results
46.881035421959965,original_results
44.477057845187794,original_results
42.986379233659804,original_results
43.96504481400214,original_results
46.12436944432138,original_results
45.72078069902291,original_results
40.9985739304264,original_results
44.25090516008283,original_results
44.62116745637544,original_results
44.0539644422171,original_results
42.89882499927204,original_results
36.87194512617497,original_results
43.647502796005924,original_results
42.62835283126022,original_results
39.85267126029878,original_results
42.762860577383506,original_results
50.36256647254691,original_results
44.46193098159861,original_results
42.52988709490347,original_results
54.157152576904664,original_results
42.13460494498227,original_results
41.454605302040115,original_results
39.43878079558864,original_results
43.21653620924023,original_results
44.324371389482884,original_results
43.89272085586554,original_results
42.02192666841442,original_results
45.75547065942029,original_results
42.48189462615001,original_results
39.3784528541707,original_results
44.76368149373094,original_results
42.01481410771847,original_results
45.41977782095532,original_results
42.45773938012125,original_results
48.32633201583328,original_results
41.015628238484005,original_results
42.4789635717175,original_results
42.150587061031786,original_results
44.64277014094213,original_results
40.623524236971065,original_results
40.87237390595595,original_results
45.70101936210979,original_results
42.78142774346921,original_results
42.95233064824462,original_results
43.28568171873162,original_results
43.04089397301052,original_results
37.5473216153954,original_results
42.41173583247219,original_results
46.77307876476485,original_results
43.266972205484485,original_results
36.71281902012518,original_results
41.87140798040664,original_results
44.05777306445259,original_results
43.186441737525094,original_results
42.70992917064988,original_results
45.31211854069954,original_results
41.36922159354602,original_results
55.00159582160489,original_results
47.236966736962,original_results
41.92615666721478,original_results
43.41414419991605,original_results
41.39724858087549,original_results
42.49592096493287,original_results
42.84289745692557,original_results
43.70755866677554,original_results
41.77614500642725,original_results
44.20103621440823,original_results
43.53664166124103,original_results
40.662627042859505,original_results
43.094924053010594,original_results
43.511353029008,original_results
47.106950584470056,original_results
40.89879920481291,original_results
42.80222186817255,original_results
43.167360989843324,original_results
42.18436792192241,original_results
43.533655302532736,original_results
41.66529223237676,original_results
41.16609902779979,original_results
42.210778157761325,original_results
40.89211843436659,original_results
36.93575959845641,original_results
43.13265144819437,original_results
48.314797250159494,original_results
45.465349675399146,original_results
41.55007377994051,original_results
40.178449330449084,original_results
41.06014107252577,original_results
41.38752811114572,original_results
43.108651680671734,original_results
43.236142808455945,original_results
42.58093632673702,original_results
43.67517115128389,original_results
45.701052456092064,original_results
41.09359938363162,original_results
38.83334505328112,original_results
42.058050606409424,original_results
41.71653425575707,original_results
40.40233197180749,original_results
45.277033048929546,original_results
46.019864434870335,original_results
43.033114669862655,original_results
43.86464408426734,original_results
40.795138237155584,original_results
43.47491038974975,original_results
41.89538212942877,original_results
38.468282393412714,original_results
37.200924473936645,original_results
43.837268852253715,original_results
40.618567057888605,original_results
40.90360879072407,original_results
47.08723156223179,original_results
42.91743481721295,original_results
42.74316464428482,original_results
40.70170052628195,original_results
44.15174749514309,original_results
48.343504785697455,original_results
39.93336852742759,original_results
45.388936836395615,original_results
38.69273824722162,original_results
41.452483908398584,original_results
38.74096073121118,original_results
43.789211403183764,original_results
44.22037592093005,original_results
41.571539294033556,original_results
46.94238959161049,original_results
46.118556207627144,original_results
37.59273559750696,original_results
36.03026640847644,original_results
33.58210630994,original_results
39.49339801764623,original_results
40.92097498164398,original_results
39.98663407109031,original_results
41.14763263829409,original_results
45.61689138444045,original_results
42.226615645755224,original_results
44.74768667690777,original_results
42.9993653625028,original_results
36.3972503327872,original_results
33.96359341493142,original_results
41.03996158789724,original_results
36.20121552473323,original_results
44.264963711675115,original_results
39.763329958015134,original_results
44.12036526120893,original_results
43.55098191476244,original_results
42.12233226675796,original_results
43.10645254742138,original_results
46.052979509684505,original_results
42.37349174947713,original_results
43.40502524921482,original_results
40.20809805741918,original_results
43.19482039175294,original_results
45.69136930158474,original_results
40.60696869960902,original_results
45.320730561352974,original_results
43.28035971811002,original_results
43.77882046918674,original_results
44.64483314228025,original_results
47.049141387537844,original_results
41.67281498746236,original_results
43.06642929360844,original_results
43.215791358453515,original_results
44.075561711661905,original_results
45.739771069471,original_results
49.762821174071505,original_results
42.22290705675982,original_results
43.47149700737156,original_results
44.287057671268386,original_results
39.89755639780615,original_results
43.20840858648299,original_results
43.22895886485627,original_results
38.557746017288494,original_results
46.85953453227071,original_results
38.079413747182876,original_results
41.15175309430445,original_results
42.135315261478084,original_results
41.88947501470494,original_results
43.7850472252585,original_results
43.92232609639573,original_results
41.36218578550137,original_results
42.59406143685123,original_results
44.0118338602701,original_results
44.19532412600221,original_results
40.918269791564626,original_results
39.2461330443579,original_results
41.18406390636105,original_results
40.93835416701128,original_results
45.38828764027746,original_results
43.00961608019501,original_results
42.32002983282786,original_results
38.15344148270741,original_results
35.32484708925618,original_results
44.320215415008796,original_results
40.466523555861755,original_results
44.435733671905375,original_results
37.88728870145719,original_results
47.74638314759238,original_results
43.391245111996376,original_results
41.443606946870695,original_results
44.62246148872859,original_results
43.43183008837434,original_results
44.02561161542055,original_results
44.36630581916135,original_results
41.49621532262999,original_results
45.23785294774727,original_results
41.90682405952479,original_results
39.82205295669166,original_results
42.13597910081677,original_results
38.7629619487512,original_results
51.049622709307585,original_results
44.32693659597133,original_results
42.90910647187252,original_results
41.85587330951079,original_results
42.68355176906848,original_results
43.9846970660577,original_results
38.64138353849775,original_results
41.69533964580468,original_results
42.420565101648194,original_results
49.49209306819456,original_results
45.0473718523463,original_results
43.636101681674596,original_results
41.16256742650334,original_results
46.32639512643478,original_results
42.77542163845275,original_results
39.1971412372732,original_results
41.72506219518448,original_results
39.609861398311736,original_results
39.788515069388076,original_results
38.11882147666155,original_results
44.7212283564628,original_results
40.39899885781089,original_results
39.779210186486615,original_results
43.6632687299496,original_results
46.48621359676737,original_results
41.7604260695822,original_results
40.509673656319116,original_results
46.44470143386602,original_results
48.15928161233126,original_results
40.67468466667402,original_results
41.54512310355415,original_results
37.899571280694204,original_results
35.692479779680944,original_results
43.00077320679701,original_results
45.33785103420765,original_results
41.50587176405994,original_results
41.449896174075505,original_results
42.012822956671606,original_results
41.17916348115799,original_results
44.77316033759889,original_results
40.78881152253196,original_results
43.554871931677056,original_results
43.28045332856998,original_results
43.333333783791375,original_results
43.005708818266044,original_results
41.59796975188988,original_results
44.901043015344285,original_results
43.22823918782627,original_results
45.34801111504453,original_results
39.186972381544095,original_results
43.40791695958862,original_results
48.30135860307385,original_results
42.51077468089332,original_results
42.74978408533647,original_results
44.347865451440896,original_results
49.18041967384677,original_results
41.081110078635795,original_results
42.391794160964125,original_results
43.18963215220494,original_results
41.799077581072765,original_results
40.610220400375646,original_results
47.81734628085181,original_results
42.40354698056118,original_results
48.82603145136607,original_results
43.655614208491535,original_results
44.4886446307253,original_results
41.2631937187612,original_results
43.38193111837997,original_results
39.40342279804423,original_results
39.876602426307485,original_results
39.90064147878309,original_results
43.18695021915671,original_results
44.83475893116719,original_results
46.230588564185126,original_results
39.22955507773866,original_results
42.71370244356328,original_results
40.97324396433842,original_results
43.52145168077892,original_results
43.48501204338016,original_results
43.54495495095425,original_results
41.060157867601006,original_results
39.356229848911845,original_results
45.80817766318134,original_results
46.90037227124964,original_results
43.19694986860764,original_results
39.64606590354301,original_results
37.833970822981925,original_results
44.14792656877047,original_results
42.724518158398624,original_results
45.162927073667966,original_results
42.27472858930599,original_results
44.29111584799921,original_results
44.089077220873264,original_results
40.0122124364706,original_results
32.935843840732375,original_results
44.122114797195216,original_results
42.47211077533589,original_results
43.96912505110521,original_results
42.879033238024206,original_results
43.923079879335106,original_results
43.39538629394838,original_results
41.96160319784683,original_results
43.82261752407275,original_results
43.470317795532125,original_results
39.20767124043824,original_results
42.15762474452906,original_results
45.62212141782232,original_results
45.25949994489482,original_results
45.33589673339088,original_results
42.84286346325517,original_results
41.672737073063274,original_results
43.81099113687538,original_results
42.457543783659986,original_results
41.51940132961233,original_results
38.54432755791076,original_results
41.56353577707123,original_results
40.1633972856121,original_results
42.0092209497409,original_results
41.14155658352836,original_results
45.280244754535474,original_results
40.77325656519882,original_results
44.7007344213958,original_results
45.11878539320364,original_results
42.510381498890744,original_results
42.6328507596795,original_results
40.99785177009319,original_results
41.348718635648126,original_results
45.406870653000624,original_results
42.344400488141886,original_results
45.77637807602199,original_results
40.68482299041993,original_results
40.70491103799321,original_results
41.36055512724053,original_results
42.014109677642416,original_results
43.09735045496544,original_results
45.34704027130994,original_results
42.85121816171814,original_results
45.946243684767126,original_results
43.57820513246818,original_results
40.68236162805907,original_results
41.0020474466395,original_results
43.20366730929068,original_results
42.35155633730656,original_results
46.61964936047685,original_results
42.09913594917915,original_results
42.512275692087655,original_results
41.644803598950155,original_results
44.898670152417395,original_results
42.56341570603207,original_results
41.91215627460922,original_results
40.12346242622107,original_results
41.863677569238035,original_results
42.20390040561573,original_results
44.41590529839955,original_results
44.21446404507618,original_results
40.968993500463384,original_results
43.41474350173884,original_results
41.733752206994104,original_results
40.66334929135206,original_results
42.381771869572546,original_results
42.229599359006656,original_results
42.88094651119464,original_results
40.288446750134945,original_results
45.8145379753201,original_results
46.89376420906572,original_results
40.18272038823715,original_results
44.50955214406011,original_results
41.89307897283474,original_results
37.760702927197435,original_results
43.56050082638161,original_results
45.9752088989449,original_results
45.009192600175545,original_results
39.521989116663214,original_results
38.563758194070566,original_results
42.08941525847041,original_results
39.69474656594776,original_results
41.62233232401803,original_results
42.7062435839481,original_results
49.86271933152005,original_results
39.52803330023866,original_results
47.12192447726159,original_results
44.26960203884537,original_results
36.56939309014893,original_results
40.35078076964063,original_results
41.111567034543995,original_results
39.8674337323244,original_results
45.105761286626965,original_results
40.17820907580568,original_results
43.59758197325643,original_results
41.30710956570129,original_results
42.713258220515094,original_results
41.39808898529625,original_results
35.31775306846137,original_results
39.123853473427644,original_results
45.119526032222886,original_results
35.70711096929333,original_results
47.108934708687094,original_results
41.6056238727702,original_results
43.1947161040681,original_results
36.54884760100361,original_results
45.551116847159214,original_results
45.040979091899736,original_results
42.076021957576906,original_results
43.627546460294944,original_results
47.40817080564937,original_results
42.959584949251756,original_results
43.72138269431393,original_results
43.01821951995179,original_results
41.40758900775343,original_results
44.41388563090387,original_results
44.20103339403676,original_results
43.58732291088601,original_results
44.838676042110826,original_results
42.65699303060024,original_results
42.8056604377526,original_results
44.555576241811686,original_results
40.63310397764022,original_results
44.96686622319114,original_results
47.61789266195977,original_results
43.38671153464723,original_results
42.44420029940776,original_results
43.34215522117841,original_results
42.7630421562707,original_results
43.23941449060912,original_results
43.917474474135894,original_results
42.448087576514226,original_results
42.72194028470459,original_results
43.245420158492095,original_results
47.72368919309362,original_results
45.49229442055761,original_results
46.345407204950746,original_results
42.1054139073994,original_results
44.802478346914505,original_results
39.011864203519806,original_results
42.124248064335966,original_results
39.95307783127846,original_results
43.45826608431804,original_results
43.68957827303872,original_results
46.37389634340284,original_results
35.90308355091986,original_results
43.46385639844486,original_results
42.92959934481212,original_results
41.96949209807416,original_results
43.78034856747571,original_results
44.91940563355453,original_results
46.66509932296501,original_results
40.98904114584042,original_results
43.63758577101307,original_results
39.167004666766424,original_results
36.80259564856176,original_results
33.65160087075091,original_results
42.76029749087645,original_results
42.01194552224143,original_results
44.292014075180326,original_results
50.58947279523039,original_results
45.25724211203252,original_results
36.7490526503882,original_results
40.10086685057927,original_results
40.43497649227012,original_results
45.464125320805316,original_results
44.11249533835329,original_results
44.1845849795897,original_results
44.64409116864885,original_results
41.773567770048466,original_results
41.81994217555168,original_results
42.60238497305625,original_results
42.39464463116536,original_results
43.75354722431282,original_results
42.848603329390244,original_results
41.481812824040574,original_results
42.178103366283736,original_results
44.98780030447516,original_results
40.82699245440583,original_results
45.5600120454193,original_results
47.40716685661983,original_results
48.64131300530903,original_results
37.135664925980024,original_results
45.77990398090418,original_results
36.252888169325814,original_results
43.45589013654757,original_results
34.955942899204906,original_results
44.13218369445572,original_results
41.88645292413938,original_results
42.50454223045329,original_results
39.20872121024613,original_results
41.99401480661962,original_results
43.45705921102727,original_results
43.91590988038274,original_results
41.47555732208773,original_results
43.238005308021464,original_results
41.152191148858236,original_results
41.119359018017015,original_results
41.24758383736275,original_results
43.11114639154718,original_results
44.478216666866,original_results
42.75731303602441,original_results
43.79405964164065,original_results
42.41054903568143,original_results
41.77740741383505,original_results
42.04783591710776,original_results
42.929931673389945,original_results
42.78556000753525,original_results
42.3527723358246,original_results
42.6065035019444,original_results
42.66757473025053,original_results
42.756308225771946,original_results
37.51772051532106,original_results
40.73874722216535,original_results
42.35508046836475,original_results
45.919792998242265,original_results
45.63685755759316,original_results
43.21455563634141,original_results
45.480893378244126,original_results
42.58494264151294,original_results
41.928789943542434,original_results
46.245308896738514,original_results
41.37251410714181,original_results
40.5399138347151,original_results
44.071695366334225,original_results
42.54036995771325,original_results
40.47806429913552,original_results
44.84108117852807,original_results
40.01540128751118,original_results
40.11707375277741,original_results
42.98511231177265,original_results
43.10461716173406,original_results
41.879803899921704,original_results
45.773992293567,original_results
42.77874339966243,original_results
41.259240305967744,original_results
46.127087837158996,original_results
42.926263664665925,original_results
45.85863762783397,oldest_removed_results
42.36449153559383,oldest_removed_results
43.11839541335314,oldest_removed_results
39.74159925732267,oldest_removed_results
45.440523388780626,oldest_removed_results
44.644605823365566,oldest_removed_results
40.49528088888362,oldest_removed_results
34.65280315635576,oldest_removed_results
41.87975070029408,oldest_removed_results
44.82583538110261,oldest_removed_results
43.0526877116156,oldest_removed_results
42.17811536306125,oldest_removed_results
41.47650603256645,oldest_removed_results
41.46242784144787,oldest_removed_results
43.8744230667502,oldest_removed_results
36.98534374689028,oldest_removed_results
42.62049445666983,oldest_removed_results
45.29592026502704,oldest_removed_results
42.96591257757354,oldest_removed_results
42.92079677807556,oldest_removed_results
42.19881654607518,oldest_removed_results
41.649847597229055,oldest_removed_results
41.47917874794381,oldest_removed_results
40.829931474411374,oldest_removed_results
47.00628799573303,oldest_removed_results
42.82805818410202,oldest_removed_results
42.52634372229895,oldest_removed_results
45.19924329669479,oldest_removed_results
42.421078497869004,oldest_removed_results
42.07555622965857,oldest_removed_results
41.244020001176565,oldest_removed_results
51.72796658343443,oldest_removed_results
42.44221443720996,oldest_removed_results
42.00313257913788,oldest_removed_results
44.13294086654841,oldest_removed_results
37.42504244011053,oldest_removed_results
41.47334964390767,oldest_removed_results
41.01336516971648,oldest_removed_results
41.19042617151565,oldest_removed_results
42.56401864300329,oldest_removed_results
42.75578406979842,oldest_removed_results
48.082462697331856,oldest_removed_results
43.998823547445916,oldest_removed_results
37.679742986224504,oldest_removed_results
37.596499888189086,oldest_removed_results
43.40491206991755,oldest_removed_results
35.870544041758116,oldest_removed_results
43.90697808139135,oldest_removed_results
41.69582968302513,oldest_removed_results
43.71963579843146,oldest_removed_results
46.7823164156144,oldest_removed_results
37.95931039515707,oldest_removed_results
45.40317333691276,oldest_removed_results
41.44699449633471,oldest_removed_results
41.74322060696816,oldest_removed_results
41.8140984875859,oldest_removed_results
43.99503835567797,oldest_removed_results
47.4386436072062,oldest_removed_results
43.250015430769324,oldest_removed_results
45.05850288976247,oldest_removed_results
41.19799795148606,oldest_removed_results
43.2796961033394,oldest_removed_results
43.01031286978856,oldest_removed_results
44.167964336924655,oldest_removed_results
40.307760274462474,oldest_removed_results
42.36150016974711,oldest_removed_results
42.89517609815067,oldest_removed_results
45.49749077373824,oldest_removed_results
45.47943778167871,oldest_removed_results
44.61029330378878,oldest_removed_results
42.67841968532618,oldest_removed_results
41.42081268139387,oldest_removed_results
42.98997518290329,oldest_removed_results
47.51123623735613,oldest_removed_results
42.72878009659421,oldest_removed_results
45.99076002111299,oldest_removed_results
39.437475522616,oldest_removed_results
44.63175414721026,oldest_removed_results
45.94477751900896,oldest_removed_results
40.3544659933601,oldest_removed_results
43.27742574576154,oldest_removed_results
42.55127919168234,oldest_removed_results
43.05623280576168,oldest_removed_results
45.41372293818122,oldest_removed_results
38.753263408415435,oldest_removed_results
43.24354583844198,oldest_removed_results
41.76793828521649,oldest_removed_results
42.854126224967565,oldest_removed_results
44.03929272548442,oldest_removed_results
39.4533905364634,oldest_removed_results
42.82797813670239,oldest_removed_results
45.82008595321321,oldest_removed_results
41.846504310311666,oldest_removed_results
43.93301863553238,oldest_removed_results
40.992186076421234,oldest_removed_results
41.39232912266964,oldest_removed_results
45.90388859105203,oldest_removed_results
49.568773379366384,oldest_removed_results
41.370188214525015,oldest_removed_results
37.98154185171607,oldest_removed_results
42.11484935505812,oldest_removed_results
47.34560074649874,oldest_removed_results
42.51914397206609,oldest_removed_results
44.82663823444706,oldest_removed_results
43.97544652717488,oldest_removed_results
39.04477527613577,oldest_removed_results
40.52181692582205,oldest_removed_results
45.45707192186014,oldest_removed_results
42.22828944005266,oldest_removed_results
43.286357468660626,oldest_removed_results
43.13268927209875,oldest_removed_results
41.353529876883044,oldest_removed_results
39.95624033390162,oldest_removed_results
43.73032822593573,oldest_removed_results
42.59470121412577,oldest_removed_results
47.41623907223037,oldest_removed_results
45.62230774024634,oldest_removed_results
